,Document,tokenizedDocument,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,dm10,dm11,dm12,dm13,dm14,dm15,dm16,dm17,dm18,dm19,dm20,dm21,dm22,dm23,dm24,dm25,dm26,dm27,dm28,dm29,dm30,dm31,dm32,dm33,dm34,dm35,dm36,dm37,dm38,dm39,dm40,dm41,dm42,dm43,dm44,dm45,dm46,dm47,dm48,dm49,dm50,dm51,dm52,dm53,dm54,dm55,dm56,dm57,dm58,dm59,dm60,dm61,dm62,dm63,dm64,dm65,dm66,dm67,dm68,dm69,dm70,dm71,dm72,dm73,dm74,dm75,dm76,dm77,dm78,dm79,dm80,dm81,dm82,dm83,dm84,dm85,dm86,dm87,dm88,dm89,dm90,dm91,dm92,dm93,dm94,dm95,dm96,dm97,dm98,dm99,dm100
10,목표 (Objectives),목표,0.11289811,-4.1384254,3.8208222,0.94969404,-1.9362743,-2.633888,3.3903327,-0.76854986,-1.863552,1.4101745,-3.0663667,3.0528286,0.9912843,0.20056258,2.4949086,-0.91680974,-1.2275015,-2.0999315,1.4729621,-6.3774467,0.13256444,-5.1145015,-3.4460216,0.08412334,-2.1967807,0.4498456,-3.3317728,1.4650077,0.65136033,-1.6474786,5.928179,-1.6276824,0.27626124,-2.3095949,2.279284,2.3426805,-1.0521477,-2.4501457,3.2252903,1.4980301,0.7427367,1.9975376,4.9373283,1.5685959,1.5190629,1.5692822,2.0550811,3.3731475,0.81008685,1.9095823,1.4981326,0.067633234,-0.20690441,0.7616999,0.7684448,0.42025796,-0.31302366,-3.6124644,1.9519303,0.24529412,-1.8517905,2.1956336,0.63272524,-0.3726676,3.4965453,-0.012051705,-0.6638324,-1.4872283,0.28895754,-2.6041052,-4.3507576,0.8370398,0.6430444,0.35108325,-3.3927314,-0.8279398,-0.41631904,-2.1135464,0.18535905,0.22679631,1.8114208,1.1415163,1.8289516,-3.9483492,-2.4432247,0.22509326,3.8028743,-0.44956854,-1.1710051,-3.4824555,3.6922219,-0.42807576,-2.9875536,-0.6306751,0.7478411,2.6968975,0.036076214,4.546492,-4.9093394,0.011090397
11," 운영체제가 사용자, 프로세스, 다른 시스템에 제공하는 서비스 설명",운영체제 사용자 프로세스 다른 시스템 제공 서비스 설명,0.16658564,-1.4456896,3.304148,0.086655155,-0.7294735,-0.2010781,1.2025242,1.6666238,-3.0135798,0.9809711,-0.9385547,-0.17735323,-0.85131204,1.923512,1.306756,-0.9436445,-1.7300503,-0.43051693,1.8548841,-2.29745,0.10572371,-0.5975034,-0.40128332,-1.0835879,-2.8939886,-0.6697365,-0.6492146,0.30067402,2.3570447,-0.44411603,3.657996,-0.8083285,-2.5396981,0.662699,1.3800992,1.8431422,0.5448097,0.13389361,0.30130258,2.46983,2.0908396,0.99010587,0.13062033,0.953834,0.9560039,0.45901462,-0.7945523,0.6416893,-1.7965951,0.24997008,0.109182335,-0.56779945,-0.3661597,-0.47264212,-1.5595547,-0.39092308,0.19877443,0.7755199,-0.18232974,1.1485653,-1.3852971,0.51609576,-2.6291177,-0.0941782,0.42217472,1.4386952,0.18970597,0.42316455,0.58332556,-2.4841065,-1.0195138,2.1316931,1.9860309,1.0175198,0.078713685,0.09490214,0.06632314,0.64329857,0.39691335,1.3760896,2.3756464,1.3643647,0.43772706,-2.4096289,-1.6192098,-3.5400581,-0.39170754,-1.4707041,2.371286,0.58329844,0.18500853,-0.026187003,-1.2310859,-1.8039656,-0.09308405,1.2891849,0.8346342,-0.22416815,-0.9707363,-1.9598633
12, 운영체제를 구성하는 다양한 방법에 대해 논의,운영체제 구성 방법 대해 논의,1.1475557,-2.0633078,1.5324283,1.0817087,-1.3403382,-0.9571406,0.31208518,1.6701006,-2.5964334,0.81299925,-0.6599325,1.258238,0.21096584,1.5102143,0.07559106,-0.9160414,-1.1152804,-1.2668285,1.5858012,-1.1496822,-1.0696723,-2.1080468,-0.36210468,-1.2884843,-1.1360338,-1.4943106,-1.2451174,0.099779,0.1415372,0.20803872,3.1081727,1.1604986,-0.5005259,0.8866276,1.9702187,1.0985508,-0.010295987,-0.9428977,1.3412983,-0.8840297,2.9888802,0.24561298,0.70543593,1.8237042,2.4092517,0.6529007,-0.10663748,2.0254002,-1.2686956,-0.5101023,0.0354923,-0.989271,-1.6957204,0.42458728,-0.94351405,-0.7561199,0.9681042,-0.91461205,-0.3557431,2.9501328,-0.8037154,-0.20717144,-2.0251298,-0.8332767,-0.15935244,0.9102686,2.5230637,1.4405609,-0.59458786,-0.14800638,-1.5076829,2.7084124,1.6813601,0.33562392,-0.47785977,0.32683188,0.37649107,0.2339442,-0.4138018,0.86932886,0.56584585,1.6321396,-0.7593779,-0.5139381,-2.054273,-2.4005394,1.2160839,0.4663248,1.1504239,-0.27905768,1.2108908,0.98697925,-0.13235974,-0.6731919,-0.38977796,0.009820718,-0.9045371,-0.13562462,-1.9216168,-0.37815666
13," 운영체제 설치, 맞춤화 과정(customization), 부팅하는 방법",운영체제 설치 맞춤화 과정 부팅 방법,0.102142654,-2.0508606,2.348157,-0.084562495,-0.99592566,-0.32102644,0.39278182,1.4999518,-2.7984982,-0.97118646,-0.23009396,0.66150224,-0.21872923,0.97270566,0.16019568,-0.23947014,-1.3464375,-0.36305183,0.82008433,-0.6573394,0.35338402,-1.5587834,-1.3870602,-0.28711236,-0.60999084,-1.0871106,-0.86184406,-0.11370614,-0.04891444,-0.1222083,1.5044956,0.6341428,-0.08956984,1.0700629,1.4328947,0.4016972,0.013363302,-0.6712234,0.3445979,0.4955884,1.5993084,1.2127918,0.7091807,1.6895939,1.245889,-0.6214552,-0.9427999,1.0609827,-1.0173469,-0.099710315,-0.44914913,0.785962,-0.96042943,-0.46260905,-0.8359329,-0.7638438,0.15141281,0.734591,0.14681363,2.053513,-1.1022,0.55846053,-1.5359828,-0.6538394,0.80437225,0.8901055,0.44387263,-0.2094431,-0.27098313,-1.2780919,-0.5614047,1.6356845,0.25706807,0.9304907,-0.13321602,-0.75694585,0.091795206,0.5089805,0.44196087,0.7090283,0.7364202,1.2380561,-0.95446074,-0.9024564,-0.21322036,-0.701633,0.6450896,-0.1691491,1.9083886,-0.42471558,1.378602,0.36948493,0.17871833,-0.44836587,-0.576416,-0.9205757,0.897064,1.0523775,-0.3474167,-1.4132247
14,운영체제 서비스 : View,운영체제 서비스,0.7144553,-0.5313845,2.488015,-0.7706298,0.11228647,0.7746713,2.0708873,1.770209,-2.3533063,1.7830386,-1.525446,-1.176581,-1.1070372,0.44260556,1.7146304,-0.19959041,-1.9182608,-0.14960429,-0.49933022,-1.9805638,1.3374763,-0.6051095,-2.2651916,-0.5147605,-2.9333458,0.23569347,-0.04063573,0.6941035,2.706785,0.60696274,2.6487665,-1.0948229,-1.0739363,0.7987409,-0.46065035,0.28503728,0.84599024,0.16353564,-0.46185294,2.0185575,-0.1153227,2.6184027,-1.0724115,1.0974252,0.5764884,0.26243845,0.5075819,0.6652579,-0.7358262,-0.65446734,0.8239617,-0.36696377,0.5111325,0.25596714,0.5472922,0.12741566,-0.0030717852,1.0724423,0.23430967,0.57476616,-1.4040813,0.67814815,-1.3962519,0.18555707,1.1289698,1.1733673,-0.40400437,-0.44293356,0.5354678,-1.6845791,-0.27126333,0.6846023,1.1398706,0.5325194,-0.15539059,-0.5305387,0.16356805,0.22253992,-0.023574876,-0.75901335,3.3126702,0.64117247,0.83915615,-1.7073199,-0.7089895,-1.3229736,-1.2720673,-1.332241,0.94587266,0.5575587,-0.6103534,-1.0743972,-0.7082043,-0.60694045,-1.2459991,1.0370419,0.39595068,0.47592604,0.37175876,-1.622231
15, 운영체제는 사용자(또는 프로그램) 들에게 프로그램의 실행 환경을 제공한다  ,운영체제 사용자 프로그램 프로그램 실행 환경 제공,0.6579497,-1.8568171,2.9957833,-0.55131453,-1.5225964,-0.07786873,1.430809,1.9507097,-3.732474,0.8992244,-0.7784039,-0.025264516,-2.0755727,1.9980303,0.9706383,-0.22181183,-3.2380683,0.19872497,2.4769125,-2.140673,0.4594068,-1.7060909,-0.1008707,-0.29502884,-2.5249026,-1.3643714,-0.95147824,0.65995216,1.1971037,-0.8841923,3.2248397,-1.020341,-1.6471071,1.2077007,1.2384158,1.2360108,0.6631894,-0.57080334,-0.88171107,3.122014,1.2890496,0.7526091,-1.197297,2.214251,0.5731151,-0.10294672,-0.6661523,1.6937251,-2.039337,1.2019334,-0.24362555,-0.8742284,-0.9064511,-0.010354847,-1.4696038,-0.41342568,-0.3431587,0.48752284,0.07230703,1.069524,-1.8881437,-0.06988388,-2.4384122,-0.7714728,0.7553117,2.006792,0.3442493,0.38254353,1.080996,-2.0134678,-1.3207053,1.2833219,0.26107067,1.4829167,-1.0283141,-0.9528209,0.04336369,0.37348986,-0.8553429,0.44682795,0.924435,1.9081777,-0.71940345,-2.172787,-1.0195982,-3.0171652,-1.0324833,-1.3990796,3.2910223,-0.5750743,1.5773125,-1.133318,-0.6503241,-1.5063841,-0.17984882,0.8567803,1.3020954,0.023242205,-0.78357685,-2.4623153
16, 사용자 프로그램의 적절한 실행과 시스템의 효율적 운용을 담당한다 ,사용자 프로그램 실행 시스템 효율 운용 담당,0.30272642,-1.1100519,4.052196,0.64488727,-1.6161065,-0.35207823,2.6430254,1.8094878,-3.2036703,0.3192342,-0.57272905,-1.1389471,-2.1830976,1.5295293,0.79037786,-0.26912206,-2.6263084,-0.85321164,2.0925758,-1.62572,1.5392011,-2.0330777,-1.0035288,0.5196517,-2.2718482,-1.6149517,-1.2122498,0.34318027,1.8140178,-0.83769643,4.384798,-0.062621444,-1.808891,0.6861884,1.750124,1.3511119,-0.023673117,-0.61082387,-0.7155057,2.406276,1.117511,1.4791346,-0.035839975,2.5469863,1.0068002,0.15890846,-1.1148446,1.5810721,-2.821089,0.28581843,-0.31841224,-0.7054236,-0.60128397,-0.34662405,-1.8419691,-0.39327794,-0.9353328,1.2816812,-0.037528973,1.9053929,-0.80624497,1.051691,-2.3318837,-0.62878525,1.7375517,2.3289714,-0.84094703,0.26223615,0.56546366,-0.5608373,-1.9332017,2.5822504,1.1730832,1.5895891,-1.6410251,-0.643795,-0.2547261,0.8470089,-0.25198376,1.013793,2.1635323,1.7283304,-0.5098066,-2.5153673,-0.7053758,-1.7259461,-1.0051508,-0.87098664,2.7178416,-1.4357653,1.6558114,0.6333389,-0.53024006,-2.2214415,-0.021615535,0.4635688,2.2243414,0.6395519,-0.31718373,-2.4107268
17,운영체제 서비스 (Operating System Services)  ,운영체제 서비스,0.7144553,-0.5313845,2.488015,-0.7706298,0.11228647,0.7746713,2.0708873,1.770209,-2.3533063,1.7830386,-1.525446,-1.176581,-1.1070372,0.44260556,1.7146304,-0.19959041,-1.9182608,-0.14960429,-0.49933022,-1.9805638,1.3374763,-0.6051095,-2.2651916,-0.5147605,-2.9333458,0.23569347,-0.04063573,0.6941035,2.706785,0.60696274,2.6487665,-1.0948229,-1.0739363,0.7987409,-0.46065035,0.28503728,0.84599024,0.16353564,-0.46185294,2.0185575,-0.1153227,2.6184027,-1.0724115,1.0974252,0.5764884,0.26243845,0.5075819,0.6652579,-0.7358262,-0.65446734,0.8239617,-0.36696377,0.5111325,0.25596714,0.5472922,0.12741566,-0.0030717852,1.0724423,0.23430967,0.57476616,-1.4040813,0.67814815,-1.3962519,0.18555707,1.1289698,1.1733673,-0.40400437,-0.44293356,0.5354678,-1.6845791,-0.27126333,0.6846023,1.1398706,0.5325194,-0.15539059,-0.5305387,0.16356805,0.22253992,-0.023574876,-0.75901335,3.3126702,0.64117247,0.83915615,-1.7073199,-0.7089895,-1.3229736,-1.2720673,-1.332241,0.94587266,0.5575587,-0.6103534,-1.0743972,-0.7082043,-0.60694045,-1.2459991,1.0370419,0.39595068,0.47592604,0.37175876,-1.622231
18, 사용자 업무를 수행하는 데 필요한 기능을 제공하는 운영체제 서비스,사용자 업무 수행 데 기능 제공 운영체제 서비스,1.3147635,-0.5112457,3.4002755,-0.3297217,-0.86447895,-0.6153599,2.6019409,1.9028784,-3.7779212,0.5268788,-1.5155244,-0.71256036,-1.1151569,0.64879334,1.2396343,-1.2746719,-1.2897987,-1.165502,0.7899,-2.0086231,0.025344968,-2.3424861,-1.6668457,-0.085961714,-2.8245666,-0.35730442,-1.0434858,0.09209512,1.9702644,-0.744463,3.3988338,-0.26666495,-1.4317808,-0.44371694,1.7451375,0.8529802,0.2844714,-0.6058253,-0.28571862,2.5507927,1.2425406,1.0048312,0.4548586,2.1943944,1.0917366,0.53222317,-0.91286415,1.3682469,-2.305213,0.92058307,-0.14227141,0.06151616,-0.7172759,-0.03966757,-0.22501458,-0.99387443,-0.90762377,0.61694026,0.43534845,1.3424861,-2.1582732,-0.12212452,-2.6919553,0.32379103,-0.28933582,1.4715798,-0.54862106,-0.28249353,1.0153769,-1.752152,-1.8701259,2.5187688,2.0567307,0.5523047,-0.83594173,-0.57889444,0.47560424,1.0447472,0.7602565,0.23988308,2.7638476,1.7512238,0.4901158,-1.3499005,-1.7980337,-2.6970603,-0.8169138,-1.1738496,2.6188588,0.37586644,0.5392745,-0.16895157,-0.2220961,-1.255184,-0.39154294,0.091389775,0.80227363,1.4278909,-0.5085427,-2.3234248
19,사용자 인터페이스,사용자 인터페이스,2.059791,-3.402812,3.0618412,-2.3228219,0.30421698,0.37661147,0.5509086,2.5091958,-3.7015326,2.4433937,-1.4354155,-0.5915185,-1.5000398,0.81309694,1.9520519,-1.9752736,-2.074736,0.79479927,3.5222363,-2.8556023,0.9856694,0.93520427,-0.32007092,-0.56899273,-2.7327278,-0.893342,0.31624308,-0.08459306,4.5776343,-1.6227227,4.471785,-2.1448925,-2.8973594,1.688724,1.3369281,1.1527344,0.24348795,0.6656592,-0.23408394,3.8256853,1.3539796,0.9275676,-1.2773453,-0.82358885,0.6851748,0.4459781,-2.4961078,-1.8111805,-1.1663547,-0.6233,-0.9075281,0.3757343,1.0710129,-0.49334168,-3.468956,-0.7602277,-0.9469581,1.0603021,-0.7755544,0.15101574,-1.3059587,1.493913,-1.8687947,-0.64218533,-0.70394003,2.3162408,-1.9451227,1.3720945,0.55740154,-3.4027176,0.36707866,1.8814757,2.2743092,-0.43436503,2.620844,0.7885438,-2.0024188,-0.46650016,1.2886343,-1.0387316,3.0225525,2.2040546,-0.2031826,-3.2951906,-2.263237,-4.279229,-2.677065,-2.4582472,3.1629372,0.022560954,-0.95536107,-1.277312,-3.2655602,-2.066831,0.42346016,2.5587544,1.9769113,1.953336,-1.7740407,-0.28429115
20, 명령어 라인 인터페이스 (Command Line Interface)– 문자열 명령 입력,명령어 라인 인터페이스 문자열 명령 입력,1.088441,-1.817165,3.6444213,-1.5445757,-0.23966223,-1.5064844,0.25850713,2.0017767,-3.5182853,0.89244443,-0.28132722,0.014837317,-1.1147217,1.5906994,1.1059136,-1.4892095,-1.8609157,-1.1657546,2.1536648,-1.0403337,1.7352114,0.7287724,-0.2495465,-1.5425785,-1.1831002,-1.5690147,-1.8928697,-0.3260217,3.4654162,-1.4853772,2.8933063,-0.0112861395,-0.16898206,0.7863858,2.7929718,0.5229767,0.31809142,-0.07433318,0.49097702,1.94151,2.6629755,2.071017,-0.40969718,0.06464933,2.537543,0.5237859,-1.8714886,-1.9389524,-0.031588614,0.49346602,-1.6742265,1.2140057,1.1124014,-0.83576787,-3.6215408,-1.7844619,0.92222726,2.1097255,-0.31700844,-0.15141904,0.3285654,1.4968501,-2.267957,-0.92804,-0.20661452,2.30563,-0.9643331,-0.438073,-0.53182447,-3.5454683,-0.21950133,2.3783445,1.4854093,-0.9607812,2.1717687,-0.59565717,-0.4696939,0.25979713,1.2017902,0.24112895,1.218543,1.2324356,-0.0647316,-1.7530423,-1.0051697,-1.8848615,-0.9021543,-1.1466922,1.2445459,-1.6569103,0.39607686,-0.37311065,-2.8467822,-2.2847548,-0.6199933,1.4264841,2.4117413,1.2995062,-1.4835314,-0.6569316
21, 배치 인터페이스 (Batch Interface)– 명령어 또는 명령어 집합을 파일로 제공,배치 인터페이스 명령어 명령어 집합 파일 제공,0.891232,-2.578539,4.4998446,-0.97484076,-1.1189939,-1.7590508,-0.096045256,1.682147,-3.2460124,0.90252876,-0.38743842,0.042434536,-1.1039729,2.233581,2.2557507,-2.1453729,-2.0314355,-0.34505248,2.273559,-1.3025606,0.40171236,0.00034171343,0.63094234,-0.72367704,-1.6848676,-2.0756059,-1.7418578,0.29877824,2.9245105,-0.86276424,3.9591053,0.647268,-1.4751085,0.8163849,3.2493382,1.0666814,1.6117685,0.8582132,1.0033224,2.2407734,2.478208,2.0692275,0.6348009,-0.354182,2.3445792,0.8535505,-1.4095228,-1.2675713,-1.3146333,0.394369,-0.78946185,0.037787408,-0.36515623,-0.12318277,-3.4971883,-1.6010985,0.2033467,2.2585883,-1.3175166,1.1223559,-1.5385652,0.6865411,-2.0489051,-0.4672648,-0.9876219,2.441405,-1.4706697,1.1428593,0.91928256,-3.6475892,0.21515888,2.3212168,1.1945926,0.1948941,1.5029572,-0.14210354,-0.7248999,1.3266442,1.2569083,1.0988278,2.2346678,0.72429276,-0.26993954,-2.5987132,-2.2239025,-2.6663063,-0.9959947,-1.2886531,3.6457262,-1.8569163,1.654052,-1.3182477,-3.6472435,-2.2462304,-1.0447407,1.1252921,1.55181,0.6093624,-0.94702727,-0.82436454
22,운영체제 서비스 (Operating System Services)  ,운영체제 서비스,0.7144553,-0.5313845,2.488015,-0.7706298,0.11228647,0.7746713,2.0708873,1.770209,-2.3533063,1.7830386,-1.525446,-1.176581,-1.1070372,0.44260556,1.7146304,-0.19959041,-1.9182608,-0.14960429,-0.49933022,-1.9805638,1.3374763,-0.6051095,-2.2651916,-0.5147605,-2.9333458,0.23569347,-0.04063573,0.6941035,2.706785,0.60696274,2.6487665,-1.0948229,-1.0739363,0.7987409,-0.46065035,0.28503728,0.84599024,0.16353564,-0.46185294,2.0185575,-0.1153227,2.6184027,-1.0724115,1.0974252,0.5764884,0.26243845,0.5075819,0.6652579,-0.7358262,-0.65446734,0.8239617,-0.36696377,0.5111325,0.25596714,0.5472922,0.12741566,-0.0030717852,1.0724423,0.23430967,0.57476616,-1.4040813,0.67814815,-1.3962519,0.18555707,1.1289698,1.1733673,-0.40400437,-0.44293356,0.5354678,-1.6845791,-0.27126333,0.6846023,1.1398706,0.5325194,-0.15539059,-0.5305387,0.16356805,0.22253992,-0.023574876,-0.75901335,3.3126702,0.64117247,0.83915615,-1.7073199,-0.7089895,-1.3229736,-1.2720673,-1.332241,0.94587266,0.5575587,-0.6103534,-1.0743972,-0.7082043,-0.60694045,-1.2459991,1.0370419,0.39595068,0.47592604,0.37175876,-1.622231
23, 사용자 업무를 수행하는 데 필요한 기능을 제공하는 운영체제 서비스,사용자 업무 수행 데 기능 제공 운영체제 서비스,1.3147635,-0.5112457,3.4002755,-0.3297217,-0.86447895,-0.6153599,2.6019409,1.9028784,-3.7779212,0.5268788,-1.5155244,-0.71256036,-1.1151569,0.64879334,1.2396343,-1.2746719,-1.2897987,-1.165502,0.7899,-2.0086231,0.025344968,-2.3424861,-1.6668457,-0.085961714,-2.8245666,-0.35730442,-1.0434858,0.09209512,1.9702644,-0.744463,3.3988338,-0.26666495,-1.4317808,-0.44371694,1.7451375,0.8529802,0.2844714,-0.6058253,-0.28571862,2.5507927,1.2425406,1.0048312,0.4548586,2.1943944,1.0917366,0.53222317,-0.91286415,1.3682469,-2.305213,0.92058307,-0.14227141,0.06151616,-0.7172759,-0.03966757,-0.22501458,-0.99387443,-0.90762377,0.61694026,0.43534845,1.3424861,-2.1582732,-0.12212452,-2.6919553,0.32379103,-0.28933582,1.4715798,-0.54862106,-0.28249353,1.0153769,-1.752152,-1.8701259,2.5187688,2.0567307,0.5523047,-0.83594173,-0.57889444,0.47560424,1.0447472,0.7602565,0.23988308,2.7638476,1.7512238,0.4901158,-1.3499005,-1.7980337,-2.6970603,-0.8169138,-1.1738496,2.6188588,0.37586644,0.5392745,-0.16895157,-0.2220961,-1.255184,-0.39154294,0.091389775,0.80227363,1.4278909,-0.5085427,-2.3234248
24,프로그램 실행 (Execution),프로그램 실행,1.3873069,-2.5869493,3.9169092,-0.83244663,-2.2943974,-0.4198504,2.1677706,2.4995158,-4.871765,-0.112760484,-0.013193369,-0.57381344,-2.7970679,2.673929,1.2657995,-0.37310427,-4.8505225,0.12383175,3.0571074,-1.896582,1.4098717,-2.1638474,0.17403388,-0.7946076,-2.4259567,-2.8465343,-2.2635102,1.0652709,0.62413055,-0.89784753,3.1610844,-0.6691892,-0.08886545,1.4253122,1.9092498,0.527441,1.2203395,-0.5150373,-0.755598,3.6766422,1.7208803,2.3125033,-1.7046564,3.3364713,1.5467477,0.51754314,-0.42163393,1.6800811,-2.4233966,1.9712045,-0.5490025,-0.1938465,-1.4672799,0.50819194,-2.0549164,-1.1606026,-0.71008104,0.27832717,0.16774589,1.613224,-0.6229738,0.096578434,-3.3026555,-1.11265,1.7420931,3.070748,0.6438675,0.016119897,0.44099596,-2.3846166,-2.3670337,1.2888775,-0.7421776,1.9702482,-1.3105755,-2.1312358,0.046978265,0.3558015,-1.21331,0.49096465,-0.27254206,2.0085378,-2.8436499,-4.588768,-0.7696406,-2.761359,-1.2871044,-0.824877,2.9847708,-2.8945708,3.4303312,-1.037249,-1.1706214,-2.2134387,-1.2021247,0.8001795,1.1949418,-0.4489351,-1.4647999,-2.5112252
25," 프로그램을 메모리에 적재, 실행, 실행 종료 (정상 또는 비정상)",프로그램 메모리 적재 실행 실행 종료 정상 비정상,0.7700786,-1.1633642,3.2090907,-0.28867355,-1.7853884,-0.10666028,0.60927707,1.6908507,-2.324695,-0.38778645,0.12546895,-0.27476403,-1.5054487,1.7053798,0.11342194,-0.9625628,-2.2252777,0.09160249,1.7239487,-1.4329543,1.9198765,-0.9832759,-0.5033131,0.044624005,-1.6471664,-1.5057468,-1.4916934,0.3015481,1.1563475,0.09423832,3.5871906,1.3575066,-0.34364596,0.12909381,2.2839162,0.19327639,1.4343036,0.13837542,0.13982357,1.5811623,0.9988637,1.3461037,0.5701982,2.554275,1.6191485,0.16768797,-0.9615049,0.3985913,-1.7359185,0.5527413,-1.0094184,0.032251224,-0.5440854,-0.1823165,-1.0970764,-0.43186447,-0.06745008,0.75303453,-0.7743212,1.1512159,0.3027033,0.24510436,-1.7411306,-0.15790443,1.1603978,2.6034076,-0.7287934,0.16006263,-0.35181737,-1.4933981,-1.6110017,0.87934816,0.17224886,1.0803081,-0.31626958,-0.6222512,1.1557918,0.08496018,0.14578691,1.0740968,0.2851705,0.65203595,-1.4366465,-2.7798934,-0.46332735,-0.99782926,-1.1708624,-1.2410083,2.240437,-1.0345477,2.5795922,-0.20622051,-0.89758456,-0.7646592,-1.867662,0.951361,0.31462425,0.02424613,-0.29784524,-1.5561277
26,입출력 연산 (I/O),입출력 연산,0.50150895,-0.9787619,4.886346,-1.0622618,0.30872977,-1.6882536,-0.82660174,0.5211187,-2.8028593,-0.66308564,0.7745706,-0.46350893,-0.98244864,2.174563,0.11181489,0.7755375,-1.0498478,-0.64664626,0.009791225,-0.19938992,0.75954884,0.6066872,0.17998326,-0.93914545,0.08196332,-3.0130348,-2.1657295,0.35000566,1.4605839,-1.7585071,2.1565785,0.39380088,-0.19956237,1.5244366,1.7696592,-0.26714182,-0.07790607,1.0874699,-0.039619066,0.69505763,0.4403372,2.380071,1.8134964,0.92657554,1.9053656,-0.012869343,-1.5409497,-1.0280851,-0.61723447,-0.15734385,-1.894537,-0.6059103,-1.1033887,-2.7085915,-3.6392512,-1.2460704,-0.90175664,2.40673,-0.29178572,0.53996557,-1.29145,1.4346747,-2.1281734,-0.37711358,-0.40139204,1.4622126,-0.6031728,0.81296444,-1.5380337,-2.7471993,0.27298355,1.8479378,0.7872585,-0.50341225,2.044237,-0.858805,-0.69259,1.4416192,1.287431,1.4458791,1.6600739,1.8934362,-0.2260761,-2.5864964,-1.1489465,-2.451203,-1.87972,-0.5051335,2.3484173,-1.3492254,0.12525126,-1.0011334,-2.2405062,-1.078937,-0.15705016,-0.4175602,1.8497846,-0.5578526,-1.0606097,0.39323366
27, 프로그램 실행에서 요구하는 파일 또는 입출력 장치 등의 입출력 서비스 ,프로그램 실행 요구 파일 입출력 장치 등 입출력 서비스,1.0651964,-2.1003463,3.9295797,-1.0013002,-1.1001558,-0.6156893,0.9555987,2.4868035,-3.358138,0.731524,-0.8406127,-1.1751466,-1.3381728,2.2406776,1.1401178,-0.6431065,-2.8161404,-1.2016623,1.5261897,-1.6476796,1.0322249,-1.5561051,-0.76924634,-0.11332673,-1.5897439,-1.2788383,-0.8250246,0.8636722,2.2245846,-0.6518586,2.8492136,-1.136072,-0.49233454,1.4388419,1.6756368,0.82188046,0.61582124,-0.035467234,-0.1331672,2.5078356,1.6316549,1.1763583,-0.1359156,1.7658409,1.4423803,0.5125418,-0.71385205,0.4147094,-1.0300459,0.66502386,-0.43350583,0.4180527,-0.15660876,-0.7460791,-1.5177368,-0.60087913,-0.4173504,1.1513155,0.07888082,1.6859941,-1.2412337,0.8846086,-2.5737448,-0.50028855,0.73007566,2.5947556,-0.4261832,-0.41023898,0.5841855,-1.8993157,-0.5648915,1.8901393,0.30516505,1.1744471,-0.054606505,-0.548546,0.40372366,0.639336,1.0679767,-0.13319574,2.0411148,2.044556,-0.54126185,-2.3006492,-0.991359,-2.4314156,-1.2353227,-0.5419973,2.7868764,-0.65875006,0.3855463,-0.0869264,-1.5946069,-1.6281039,-0.6068965,0.9174092,1.6200508,0.23854965,-0.76862234,-1.1627703
28,운영체제 서비스 (Operating System Services)  ,운영체제 서비스,0.7144553,-0.5313845,2.488015,-0.7706298,0.11228647,0.7746713,2.0708873,1.770209,-2.3533063,1.7830386,-1.525446,-1.176581,-1.1070372,0.44260556,1.7146304,-0.19959041,-1.9182608,-0.14960429,-0.49933022,-1.9805638,1.3374763,-0.6051095,-2.2651916,-0.5147605,-2.9333458,0.23569347,-0.04063573,0.6941035,2.706785,0.60696274,2.6487665,-1.0948229,-1.0739363,0.7987409,-0.46065035,0.28503728,0.84599024,0.16353564,-0.46185294,2.0185575,-0.1153227,2.6184027,-1.0724115,1.0974252,0.5764884,0.26243845,0.5075819,0.6652579,-0.7358262,-0.65446734,0.8239617,-0.36696377,0.5111325,0.25596714,0.5472922,0.12741566,-0.0030717852,1.0724423,0.23430967,0.57476616,-1.4040813,0.67814815,-1.3962519,0.18555707,1.1289698,1.1733673,-0.40400437,-0.44293356,0.5354678,-1.6845791,-0.27126333,0.6846023,1.1398706,0.5325194,-0.15539059,-0.5305387,0.16356805,0.22253992,-0.023574876,-0.75901335,3.3126702,0.64117247,0.83915615,-1.7073199,-0.7089895,-1.3229736,-1.2720673,-1.332241,0.94587266,0.5575587,-0.6103534,-1.0743972,-0.7082043,-0.60694045,-1.2459991,1.0370419,0.39595068,0.47592604,0.37175876,-1.622231
